219,95,1993,7.5,Green,Maple,Maple,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,False
228,9,1947,11.98,Thistle,Basswood,Maple,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
455,78,1989,10.96,OrangeRed,Mahogany,Wenge,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
582,106,1987,7.5,MediumVioletRed,Mahogany,Rosewood,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
229,26,1967,9.38,LightCoral,Korina,Mahogany,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
735,89,1967,12.22,Red,Korina,Koa,Rosewood,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
123,90,1958,8.11,CornflowerBlue,Korina,Rosewood,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
742,42,1989,8.35,DarkSlateGray,Walnut,Wenge,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
998,10,1948,5.06,DarkSlateGray,Basswood,Maple,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,False
590,109,1973,11.63,Thistle,Japanese Ash,Rosewood,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
513,62,1984,8.75,LightSalmon,Swamp Ash,Rosewood,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
270,57,1946,8.43,DarkBlue,Basswood,Mahogany,Ebony,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
236,70,1972,6.78,Blue,Mahogany,Rosewood,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
994,39,1978,10.86,CornflowerBlue,Walnut,Maple,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
286,108,1979,6.28,LavenderBlush,Japanese Ash,Rosewood,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
622,90,1994,8.85,YellowGreen,Swamp Ash,Koa,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
260,117,1951,8.04,DimGray,Basswood,Maple,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
450,70,1945,10.8,LightCyan,Swamp Ash,Maple,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
951,69,1981,11.41,Orchid,Walnut,Koa,Ebony,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
841,70,1945,5.27,Maroon,Mahogany,Wenge,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,False
990,43,1979,6.7,Thistle,Mahogany,Maple,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
137,94,1954,5.56,CadetBlue,Walnut,Mahogany,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
391,72,1975,7.1,LawnGreen,Mahogany,Maple,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,True
527,118,1995,10.48,LightSeaGreen,Mahogany,Koa,Rosewood,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
909,29,1993,7.7,DarkMagenta,Japanese Ash,Mahogany,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,False
400,118,1986,8.84,CadetBlue,Walnut,Koa,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
896,70,1949,6.79,SpringGreen,Korina,Maple,Rosewood,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
835,94,1986,11.18,Cornsilk,Alder,Mahogany,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
947,61,1981,5.97,MediumBlue,Swamp Ash,Koa,Rosewood,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
568,113,1970,10.92,Turquoise,Maple,Mahogany,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
407,19,1951,6.47,LightSlateGray,Swamp Ash,Rosewood,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
381,44,1952,11.92,Cornsilk,Walnut,Mahogany,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
318,112,1956,12.26,IndianRed,Mahogany,Koa,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
375,59,1981,6.95,LightYellow,Swamp Ash,Maple,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
98,112,1990,6.73,Gold,Basswood,Koa,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
256,38,1965,11.36,HotPink,Basswood,Mahogany,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
621,8,1979,10.04,Brown,Swamp Ash,Rosewood,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
120,75,1967,10.78,Coral,Walnut,Mahogany,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
134,124,1977,12.36,Thistle,Walnut,Maple,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
147,123,1979,9.75,Brown,Walnut,Koa,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
876,121,1971,10.6,MintCream,Maple,Rosewood,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
204,109,1972,8.99,OliveDrab,Walnut,Wenge,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
492,81,1971,10.4,RoyalBlue,Walnut,Rosewood,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
127,64,1991,12.41,LemonChiffon,Alder,Maple,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
267,4,1969,6.5,Purple,Alder,Wenge,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
274,116,1999,11.18,AliceBlue,Swamp Ash,Wenge,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
648,49,1980,10.9,Orchid,Basswood,Maple,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
67,15,1983,5.72,DarkTurquoise,Walnut,Mahogany,Ebony,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
943,6,1963,11.72,HotPink,Maple,Rosewood,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
843,80,1966,8.66,HotPink,Alder,Rosewood,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
677,51,1989,10.1,MidnightBlue,Mahogany,Maple,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
472,103,1976,5.28,MediumOrchid,Alder,Koa,Ebony,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
166,14,1946,10.94,DarkGoldenRod,Swamp Ash,Maple,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
798,33,1958,11.16,Lavender,Basswood,Maple,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
389,61,1947,8,Fuchsia,Swamp Ash,Maple,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
637,61,1977,7.73,DarkGoldenRod,Alder,Rosewood,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,True
905,58,1953,10.66,Moccasin,Korina,Rosewood,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
176,29,1950,11.89,Sienna,Japanese Ash,Koa,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
16,46,1978,12.01,PowderBlue,Alder,Koa,Rosewood,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
816,42,1983,10.25,LightCoral,Basswood,Rosewood,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
399,67,1992,7.94,DarkBlue,Korina,Koa,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
574,38,1990,5.53,DarkMagenta,Alder,Koa,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
162,73,1981,11.09,SeaGreen,Maple,Wenge,Ebony,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
639,4,1950,5.65,MediumOrchid,Mahogany,Maple,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
379,124,1958,9.28,Yellow,Japanese Ash,Koa,Rosewood,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
156,67,1983,9.49,DarkGray,Korina,Koa,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
6,88,1988,10.3,PaleTurquoise,Alder,Mahogany,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
920,91,1945,9.95,DarkBlue,Basswood,Maple,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
207,115,1984,7.69,YellowGreen,Mahogany,Maple,Maple,walnut,Burstbucker,Burstbucker,Burstbucker,False
683,68,1958,7.53,FireBrick,Korina,Rosewood,Rosewood,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
794,118,1992,9.61,SteelBlue,Japanese Ash,Wenge,Maple,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
466,90,1980,8.92,Navy,Swamp Ash,Maple,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
